imei,io_id,io_multiplier,io_type,io_name,value_name,value,target,column_name,start_time,end_time,is_alarm,is_sms,is_email,is_call
352625695475549,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
352625695475549,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
352625695475549,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
352625695475549,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
352625695475549,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
352625695475549,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
352625695475549,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
352625695475549,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
352625695475549,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
352625695475549,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
352625695475549,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
352625695475549,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
352625695475549,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
352625695475549,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
352625695475549,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
352625695475549,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
352625695475549,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
352625695475549,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
352625695475549,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
352625695475549,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
352625695475549,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
352625695475549,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
352625695475549,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
352625695475549,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
353691843551457,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,0,1,0
353691843551457,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,0,1,0
353691843551457,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
353691843551457,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
353691843551457,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,0,1,0
353691843551457,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,0,1,0
353691843551457,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
353691843551457,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
353691843551457,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
353691843551457,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
353691843551457,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
353691843551457,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
353691843551457,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
353691843551457,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
353691843551457,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
353691843551457,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
353691843551457,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
353691843551457,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
353691843551457,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
353691843551457,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
353691843551457,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
353691843551457,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
353691843551457,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
353691843551457,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
353691843551457,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
353691843551457,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
353691843551457,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
353691843551457,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
353691843551457,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
353691843551457,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
353691843551457,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
353691843551457,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
353691843551457,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
353691843551457,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
353691843551457,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
353691843551523,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,0,1,0
353691843551523,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,0,1,0
353691843551523,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
353691843551523,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
353691843551523,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,0,1,0
353691843551523,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,0,1,0
353691843551523,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
353691843551523,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
353691843551523,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
353691843551523,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
353691843551523,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
353691843551523,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
353691843551523,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
353691843551523,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
353691843551523,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
353691843551523,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
353691843551523,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
353691843551523,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
353691843551523,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
353691843551523,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
353691843551523,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
353691843551523,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
353691843551523,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
353691843551523,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
353691843551523,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
353691843551523,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
353691843551523,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
353691843551523,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
353691843551523,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
353691843551523,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
353691843551523,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
353691843551523,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
353691843551523,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
353691843551523,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
353691843551523,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
350424064740085,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,0,1,0
350424064740085,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,0,1,0
350424064740085,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
350424064740085,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
350424064740085,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,0,1,0
350424064740085,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,0,1,0
350424064740085,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
350424064740085,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
350424064740085,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
350424064740085,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
350424064740085,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
350424064740085,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
350424064740085,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
350424064740085,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
350424064740085,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
350424064740085,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
350424064740085,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
350424064740085,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
350424064740085,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
350424064740085,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
350424064740085,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
350424064740085,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
350424064740085,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
350424064740085,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
350424064740085,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
350424064740085,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
350424064740085,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
350424064740085,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
350424064740085,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
350424064740085,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
350424064740085,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
350424064740085,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
350424064740085,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
350424064740085,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
350424064740085,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
999000000000001,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,1,1,1
999000000000001,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,1,1,1
999000000000001,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
999000000000001,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000001,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,1,1,1
999000000000001,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,1,1,1
999000000000001,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
999000000000001,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000001,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
999000000000001,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
999000000000001,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
999000000000001,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
999000000000001,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
999000000000001,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
999000000000001,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
999000000000001,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
999000000000001,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
999000000000001,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
999000000000001,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
999000000000001,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
999000000000001,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
999000000000001,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
999000000000001,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
999000000000001,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
999000000000001,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
999000000000001,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
999000000000001,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000001,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
999000000000001,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
999000000000001,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
999000000000001,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
999000000000001,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000001,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
999000000000001,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
999000000000001,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
999000000000002,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,1,1,1
999000000000002,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,1,1,1
999000000000002,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
999000000000002,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000002,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,1,1,1
999000000000002,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,1,1,1
999000000000002,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
999000000000002,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000002,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
999000000000002,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
999000000000002,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
999000000000002,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
999000000000002,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
999000000000002,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
999000000000002,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
999000000000002,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
999000000000002,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
999000000000002,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
999000000000002,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
999000000000002,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
999000000000002,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
999000000000002,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
999000000000002,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
999000000000002,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
999000000000002,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
999000000000002,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
999000000000002,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000002,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
999000000000002,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
999000000000002,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
999000000000002,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
999000000000002,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000002,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
999000000000002,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
999000000000002,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
999000000000003,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,1,1,1
999000000000003,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,1,1,1
999000000000003,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
999000000000003,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000003,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,1,1,1
999000000000003,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,1,1,1
999000000000003,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
999000000000003,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000003,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
999000000000003,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
999000000000003,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
999000000000003,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
999000000000003,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
999000000000003,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
999000000000003,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
999000000000003,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
999000000000003,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
999000000000003,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
999000000000003,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
999000000000003,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
999000000000003,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
999000000000003,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
999000000000003,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
999000000000003,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
999000000000003,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
999000000000003,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
999000000000003,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000003,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
999000000000003,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
999000000000003,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
999000000000003,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
999000000000003,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000003,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
999000000000003,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
999000000000003,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
999000000000004,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,1,1,1
999000000000004,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,1,1,1
999000000000004,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
999000000000004,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000004,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,1,1,1
999000000000004,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,1,1,1
999000000000004,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
999000000000004,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000004,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
999000000000004,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
999000000000004,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
999000000000004,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
999000000000004,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
999000000000004,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
999000000000004,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
999000000000004,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
999000000000004,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
999000000000004,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
999000000000004,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
999000000000004,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
999000000000004,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
999000000000004,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
999000000000004,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
999000000000004,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
999000000000004,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
999000000000004,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
999000000000004,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000004,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
999000000000004,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
999000000000004,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
999000000000004,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
999000000000004,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
999000000000004,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
